Program	Message	Time	Details
PAC-MAN Championship Edition DX+	key down	3122297	Right
PAC-MAN Championship Edition DX+	key up	3122328	Right
PAC-MAN Championship Edition DX+	key down	3122391	Right
PAC-MAN Championship Edition DX+	key up	3122547	Right
PAC-MAN Championship Edition DX+	key up	3122609	Down
PAC-MAN Championship Edition DX+	key down	3122672	Left
PAC-MAN Championship Edition DX+	key down	3122874	Up
PAC-MAN Championship Edition DX+	key up	3122952	Up
PAC-MAN Championship Edition DX+	key down	3123046	Up
PAC-MAN Championship Edition DX+	key up	3123249	Up
PAC-MAN Championship Edition DX+	key up	3124232	Left
PAC-MAN Championship Edition DX+	key down	3124403	Up
PAC-MAN Championship Edition DX+	key up	3124653	Up
PAC-MAN Championship Edition DX+	key down	3124934	Left
PAC-MAN Championship Edition DX+	key down	3125339	Up
PAC-MAN Championship Edition DX+	key up	3125355	Left
PAC-MAN Championship Edition DX+	key up	3125698	Up
PAC-MAN Championship Edition DX+	key down	3125714	Right
PAC-MAN Championship Edition DX+	key up	3125963	Right
PAC-MAN Championship Edition DX+	key down	3125994	Down
PAC-MAN Championship Edition DX+	key up	3126041	Down
PAC-MAN Championship Edition DX+	key down	3126338	Right
PAC-MAN Championship Edition DX+	key up	3126416	Right
PAC-MAN Championship Edition DX+	key down	3126462	Right
PAC-MAN Championship Edition DX+	key up	3126821	Right
PAC-MAN Championship Edition DX+	key down	3127476	Up
PAC-MAN Championship Edition DX+	key up	3127632	Up
PAC-MAN Championship Edition DX+	key down	3127710	Left
PAC-MAN Championship Edition DX+	key up	3127991	Left
PAC-MAN Championship Edition DX+	key down	3128085	Down
PAC-MAN Championship Edition DX+	key up	3128412	Down
PAC-MAN Championship Edition DX+	key down	3128818	Right
PAC-MAN Championship Edition DX+	key down	3129286	Down
PAC-MAN Championship Edition DX+	key up	3129286	Right
PAC-MAN Championship Edition DX+	key down	3129489	Left
PAC-MAN Championship Edition DX+	key up	3129489	Down
PAC-MAN Championship Edition DX+	key down	3129879	Up
PAC-MAN Championship Edition DX+	key up	3129894	Left
PAC-MAN Championship Edition DX+	key up	3130238	Up
PAC-MAN Championship Edition DX+	key down	3130565	Left
PAC-MAN Championship Edition DX+	key up	3130924	Left
PAC-MAN Championship Edition DX+	key down	3131314	Up
PAC-MAN Championship Edition DX+	key up	3131532	Up
PAC-MAN Championship Edition DX+	key down	3131829	Up
PAC-MAN Championship Edition DX+	key up	3131985	Up
PAC-MAN Championship Edition DX+	key down	3132453	Left
PAC-MAN Championship Edition DX+	key up	3132702	Left
PAC-MAN Championship Edition DX+	key down	3133373	Up
PAC-MAN Championship Edition DX+	key up	3133560	Up
PAC-MAN Championship Edition DX+	key down	3133623	Right
PAC-MAN Championship Edition DX+	key up	3133872	Right
PAC-MAN Championship Edition DX+	key down	3133950	Down
PAC-MAN Championship Edition DX+	key up	3134122	Down
PAC-MAN Championship Edition DX+	key down	3134138	Right
PAC-MAN Championship Edition DX+	key down	3134356	Up
PAC-MAN Championship Edition DX+	key up	3134387	Right
PAC-MAN Championship Edition DX+	key up	3134590	Up
PAC-MAN Championship Edition DX+	key down	3135214	Right
PAC-MAN Championship Edition DX+	key up	3135448	Right
PAC-MAN Championship Edition DX+	key down	3135635	Down
PAC-MAN Championship Edition DX+	key up	3135776	Down
PAC-MAN Championship Edition DX+	key down	3136228	Left
PAC-MAN Championship Edition DX+	key up	3136446	Left
PAC-MAN Championship Edition DX+	key down	3137086	Right
PAC-MAN Championship Edition DX+	key up	3137226	Right
PAC-MAN Championship Edition DX+	key down	3137304	Up
PAC-MAN Championship Edition DX+	key up	3138162	Up
PAC-MAN Championship Edition DX+	key down	3138240	Left
PAC-MAN Championship Edition DX+	key up	3138506	Left
PAC-MAN Championship Edition DX+	key down	3139254	Right
PAC-MAN Championship Edition DX+	key up	3139301	Right
PAC-MAN Championship Edition DX+	key down	3139629	Up
PAC-MAN Championship Edition DX+	key up	3139894	Up
PAC-MAN Championship Edition DX+	key down	3139956	Left
PAC-MAN Championship Edition DX+	key up	3140315	Left
PAC-MAN Championship Edition DX+	key down	3140362	Down
PAC-MAN Championship Edition DX+	key up	3140549	Down
PAC-MAN Championship Edition DX+	key down	3140658	Right
PAC-MAN Championship Edition DX+	key up	3140924	Right
PAC-MAN Championship Edition DX+	key down	3141204	Return
PAC-MAN Championship Edition DX+	key up	3141314	Return
PAC-MAN Championship Edition DX+	key down	3141563	Right
PAC-MAN Championship Edition DX+	key up	3141844	Right
PAC-MAN Championship Edition DX+	key down	3141875	Down
PAC-MAN Championship Edition DX+	key up	3142328	Down
PAC-MAN Championship Edition DX+	key down	3142374	Left
PAC-MAN Championship Edition DX+	key down	3142546	Up
PAC-MAN Championship Edition DX+	key up	3142577	Left
PAC-MAN Championship Edition DX+	key up	3142920	Up
PAC-MAN Championship Edition DX+	key down	3142998	Right
PAC-MAN Championship Edition DX+	key down	3143544	Down
PAC-MAN Championship Edition DX+	key up	3143560	Right
PAC-MAN Championship Edition DX+	key up	3143591	Down
PAC-MAN Championship Edition DX+	key down	3143700	Down
PAC-MAN Championship Edition DX+	key up	3143888	Down
PAC-MAN Championship Edition DX+	key down	3143919	Left
PAC-MAN Championship Edition DX+	key down	3144153	Down
PAC-MAN Championship Edition DX+	key up	3144168	Left
PAC-MAN Championship Edition DX+	key up	3144246	Down
PAC-MAN Championship Edition DX+	key down	3144465	Up
PAC-MAN Championship Edition DX+	key up	3144527	Up
PAC-MAN Championship Edition DX+	key down	3144886	Left
PAC-MAN Championship Edition DX+	key up	3145104	Left
PAC-MAN Championship Edition DX+	key down	3145182	Right
PAC-MAN Championship Edition DX+	key up	3145292	Right
PAC-MAN Championship Edition DX+	key down	3145323	Up
PAC-MAN Championship Edition DX+	key down	3145838	Right
PAC-MAN Championship Edition DX+	key up	3145838	Up
PAC-MAN Championship Edition DX+	key down	3146087	Down
PAC-MAN Championship Edition DX+	key up	3146118	Right
PAC-MAN Championship Edition DX+	key up	3146368	Down
PAC-MAN Championship Edition DX+	key down	3146462	Left
PAC-MAN Championship Edition DX+	key up	3146805	Left
PAC-MAN Championship Edition DX+	key down	3146930	Up
PAC-MAN Championship Edition DX+	key up	3147039	Up
PAC-MAN Championship Edition DX+	key down	3147054	Left
PAC-MAN Championship Edition DX+	key up	3147710	Left
PAC-MAN Championship Edition DX+	key down	3147710	Down
PAC-MAN Championship Edition DX+	key up	3148209	Down
PAC-MAN Championship Edition DX+	key down	3148240	Right
PAC-MAN Championship Edition DX+	key down	3149660	Up
PAC-MAN Championship Edition DX+	key up	3149675	Right
PAC-MAN Championship Edition DX+	key up	3150206	Up
PAC-MAN Championship Edition DX+	key down	3150268	Left
PAC-MAN Championship Edition DX+	key down	3150455	Down
PAC-MAN Championship Edition DX+	key up	3150471	Left
PAC-MAN Championship Edition DX+	key up	3151079	Down
PAC-MAN Championship Edition DX+	key down	3151235	Right
PAC-MAN Championship Edition DX+	key up	3151766	Right
PAC-MAN Championship Edition DX+	key down	3151781	Down
PAC-MAN Championship Edition DX+	key up	3152015	Down
PAC-MAN Championship Edition DX+	key down	3152109	Up
PAC-MAN Championship Edition DX+	key up	3152327	Up
PAC-MAN Championship Edition DX+	key down	3152374	Left
PAC-MAN Championship Edition DX+	key up	3152561	Left
PAC-MAN Championship Edition DX+	key down	3152561	Up
PAC-MAN Championship Edition DX+	key up	3153263	Up
PAC-MAN Championship Edition DX+	key down	3153326	Left
PAC-MAN Championship Edition DX+	key down	3153653	Up
PAC-MAN Championship Edition DX+	key up	3153653	Left
PAC-MAN Championship Edition DX+	key up	3154043	Up
PAC-MAN Championship Edition DX+	key down	3154199	Left
PAC-MAN Championship Edition DX+	key down	3154277	Down
PAC-MAN Championship Edition DX+	key up	3154309	Left
PAC-MAN Championship Edition DX+	key up	3154886	Down
PAC-MAN Championship Edition DX+	key down	3155011	Left
PAC-MAN Championship Edition DX+	key down	3155884	Up
PAC-MAN Championship Edition DX+	key up	3155900	Left
PAC-MAN Championship Edition DX+	key down	3156649	Right
PAC-MAN Championship Edition DX+	key up	3156649	Up
PAC-MAN Championship Edition DX+	key down	3158240	Up
PAC-MAN Championship Edition DX+	key up	3158287	Right
PAC-MAN Championship Edition DX+	key down	3158489	Left
PAC-MAN Championship Edition DX+	key up	3158536	Up
PAC-MAN Championship Edition DX+	key down	3159223	Down
PAC-MAN Championship Edition DX+	key up	3159269	Left
PAC-MAN Championship Edition DX+	key down	3160517	Right
PAC-MAN Championship Edition DX+	key up	3160549	Down
PAC-MAN Championship Edition DX+	key down	3161391	Up
PAC-MAN Championship Edition DX+	key up	3161407	Right
PAC-MAN Championship Edition DX+	key down	3161641	Left
PAC-MAN Championship Edition DX+	key up	3161641	Up
PAC-MAN Championship Edition DX+	key down	3162233	Up
PAC-MAN Championship Edition DX+	key up	3162249	Left
PAC-MAN Championship Edition DX+	key down	3163154	Left
PAC-MAN Championship Edition DX+	key up	3163154	Up
PAC-MAN Championship Edition DX+	key down	3163996	Down
PAC-MAN Championship Edition DX+	key up	3164043	Left
PAC-MAN Championship Edition DX+	key down	3164729	Left
PAC-MAN Championship Edition DX+	key up	3164761	Down
PAC-MAN Championship Edition DX+	key down	3165775	Down
PAC-MAN Championship Edition DX+	key up	3165837	Left
PAC-MAN Championship Edition DX+	key down	3166055	Right
PAC-MAN Championship Edition DX+	key up	3166071	Down
PAC-MAN Championship Edition DX+	key down	3166679	Up
PAC-MAN Championship Edition DX+	key up	3166726	Right
PAC-MAN Championship Edition DX+	key down	3167990	Left
PAC-MAN Championship Edition DX+	key up	3168005	Up
PAC-MAN Championship Edition DX+	key down	3168785	Down
PAC-MAN Championship Edition DX+	key up	3168817	Left
PAC-MAN Championship Edition DX+	key up	3168988	Down
PAC-MAN Championship Edition DX+	key down	3169019	Right
PAC-MAN Championship Edition DX+	key up	3169253	Right
PAC-MAN Championship Edition DX+	key down	3169581	Down
PAC-MAN Championship Edition DX+	key up	3169753	Down
PAC-MAN Championship Edition DX+	key down	3170486	Right
PAC-MAN Championship Edition DX+	key up	3170611	Right
PAC-MAN Championship Edition DX+	key down	3171032	Up
PAC-MAN Championship Edition DX+	key up	3171188	Up
PAC-MAN Championship Edition DX+	key down	3171437	Up
PAC-MAN Championship Edition DX+	key up	3171593	Up
PAC-MAN Championship Edition DX+	key down	3171765	Right
PAC-MAN Championship Edition DX+	key up	3172405	Right
PAC-MAN Championship Edition DX+	key down	3172654	Up
PAC-MAN Championship Edition DX+	key up	3172841	Up
PAC-MAN Championship Edition DX+	key down	3172966	Down
PAC-MAN Championship Edition DX+	key up	3173637	Down
PAC-MAN Championship Edition DX+	key down	3174682	Right
PAC-MAN Championship Edition DX+	key up	3175353	Right
PAC-MAN Championship Edition DX+	key down	3175525	Down
PAC-MAN Championship Edition DX+	key up	3175759	Down
PAC-MAN Championship Edition DX+	key down	3176024	Right
PAC-MAN Championship Edition DX+	key up	3176289	Right
PAC-MAN Championship Edition DX+	key down	3176383	Up
PAC-MAN Championship Edition DX+	key down	3176539	Right
PAC-MAN Championship Edition DX+	key up	3176554	Up
PAC-MAN Championship Edition DX+	key up	3176773	Right
PAC-MAN Championship Edition DX+	key down	3176819	Right
PAC-MAN Championship Edition DX+	key up	3176866	Right
PAC-MAN Championship Edition DX+	key down	3176897	Up
PAC-MAN Championship Edition DX+	key up	3177147	Up
PAC-MAN Championship Edition DX+	key down	3177319	Down
PAC-MAN Championship Edition DX+	key up	3177490	Down
PAC-MAN Championship Edition DX+	key down	3177818	Return
PAC-MAN Championship Edition DX+	key up	3177943	Return
PAC-MAN Championship Edition DX+	key down	3178660	Left
PAC-MAN Championship Edition DX+	key up	3178879	Left
PAC-MAN Championship Edition DX+	key down	3179019	Right
PAC-MAN Championship Edition DX+	key up	3179066	Right
PAC-MAN Championship Edition DX+	key down	3179300	Left
PAC-MAN Championship Edition DX+	key up	3179737	Left
PAC-MAN Championship Edition DX+	key down	3179830	Up
PAC-MAN Championship Edition DX+	key down	3179971	Left
PAC-MAN Championship Edition DX+	key up	3179971	Up
PAC-MAN Championship Edition DX+	key down	3180454	Up
PAC-MAN Championship Edition DX+	key up	3180470	Left
PAC-MAN Championship Edition DX+	key down	3180626	Left
PAC-MAN Championship Edition DX+	key up	3180626	Up
PAC-MAN Championship Edition DX+	key down	3181141	Up
PAC-MAN Championship Edition DX+	key up	3181265	Left
PAC-MAN Championship Edition DX+	key up	3181655	Up
PAC-MAN Championship Edition DX+	key down	3181687	Left
PAC-MAN Championship Edition DX+	key up	3181827	Left
PAC-MAN Championship Edition DX+	key down	3181858	Left
PAC-MAN Championship Edition DX+	key up	3182170	Left
PAC-MAN Championship Edition DX+	key down	3182186	Down
PAC-MAN Championship Edition DX+	key up	3182342	Down
PAC-MAN Championship Edition DX+	key down	3182373	Left
PAC-MAN Championship Edition DX+	key down	3182872	Up
PAC-MAN Championship Edition DX+	key up	3182888	Left
PAC-MAN Championship Edition DX+	key up	3183294	Up
PAC-MAN Championship Edition DX+	key down	3183309	Right
PAC-MAN Championship Edition DX+	key up	3183918	Right
PAC-MAN Championship Edition DX+	key down	3184479	Return
PAC-MAN Championship Edition DX+	key up	3184573	Return
PAC-MAN Championship Edition DX+	key down	3184838	Right
PAC-MAN Championship Edition DX+	key up	3185056	Right
PAC-MAN Championship Edition DX+	key down	3185134	Up
PAC-MAN Championship Edition DX+	key up	3185337	Up
PAC-MAN Championship Edition DX+	key down	3185743	Right
PAC-MAN Championship Edition DX+	key up	3186414	Right
PAC-MAN Championship Edition DX+	key down	3186991	Up
PAC-MAN Championship Edition DX+	key up	3187162	Up
PAC-MAN Championship Edition DX+	key down	3187178	Left
PAC-MAN Championship Edition DX+	key down	3187896	Down
PAC-MAN Championship Edition DX+	key up	3187911	Left
PAC-MAN Championship Edition DX+	key up	3188098	Down
PAC-MAN Championship Edition DX+	key down	3188192	Left
PAC-MAN Championship Edition DX+	key up	3188286	Left
PAC-MAN Championship Edition DX+	key down	3188395	Right
PAC-MAN Championship Edition DX+	key up	3188769	Right
PAC-MAN Championship Edition DX+	key down	3189112	Up
PAC-MAN Championship Edition DX+	key up	3189300	Up
PAC-MAN Championship Edition DX+	key down	3189346	Left
PAC-MAN Championship Edition DX+	key up	3189908	Left
PAC-MAN Championship Edition DX+	key down	3190002	Down
PAC-MAN Championship Edition DX+	key up	3190142	Down
PAC-MAN Championship Edition DX+	key down	3190189	Left
PAC-MAN Championship Edition DX+	key up	3190688	Left
PAC-MAN Championship Edition DX+	key down	3190922	Down
PAC-MAN Championship Edition DX+	key up	3191140	Down
PAC-MAN Championship Edition DX+	key down	3191499	Right
PAC-MAN Championship Edition DX+	key up	3191640	Right
PAC-MAN Championship Edition DX+	key down	3191780	Up
PAC-MAN Championship Edition DX+	key up	3191936	Up
PAC-MAN Championship Edition DX+	key down	3192170	Return
PAC-MAN Championship Edition DX+	key up	3192295	Return
PAC-MAN Championship Edition DX+	key down	3192622	Right
PAC-MAN Championship Edition DX+	key up	3192747	Right
PAC-MAN Championship Edition DX+	key down	3193122	Down
PAC-MAN Championship Edition DX+	key up	3193371	Down
PAC-MAN Championship Edition DX+	key down	3193652	Left
PAC-MAN Championship Edition DX+	key up	3194073	Left
PAC-MAN Championship Edition DX+	key down	3194136	Up
PAC-MAN Championship Edition DX+	key up	3194370	Up
PAC-MAN Championship Edition DX+	key down	3195103	Right
PAC-MAN Championship Edition DX+	key up	3195399	Right
PAC-MAN Championship Edition DX+	key down	3195415	Down
PAC-MAN Championship Edition DX+	key up	3195820	Down
PAC-MAN Championship Edition DX+	key down	3196647	Right
PAC-MAN Championship Edition DX+	key up	3196944	Right
PAC-MAN Championship Edition DX+	key down	3197724	Down
PAC-MAN Championship Edition DX+	key up	3197864	Down
PAC-MAN Championship Edition DX+	key down	3197895	Left
PAC-MAN Championship Edition DX+	key up	3198160	Left
PAC-MAN Championship Edition DX+	key down	3198753	Up
PAC-MAN Championship Edition DX+	key up	3198862	Up
PAC-MAN Championship Edition DX+	key down	3199050	Left
PAC-MAN Championship Edition DX+	key up	3199221	Left
PAC-MAN Championship Edition DX+	key down	3200032	Down
PAC-MAN Championship Edition DX+	key up	3200220	Down
PAC-MAN Championship Edition DX+	key down	3200376	Left
PAC-MAN Championship Edition DX+	key up	3200641	Left
PAC-MAN Championship Edition DX+	key down	3201062	Up
PAC-MAN Championship Edition DX+	key up	3201265	Up
PAC-MAN Championship Edition DX+	key down	3201499	Down
PAC-MAN Championship Edition DX+	key up	3201670	Down
PAC-MAN Championship Edition DX+	key down	3201795	Return
PAC-MAN Championship Edition DX+	key up	3201998	Return
PAC-MAN Championship Edition DX+	key down	3202294	Up
PAC-MAN Championship Edition DX+	key down	3202388	Right
PAC-MAN Championship Edition DX+	key up	3202404	Up
PAC-MAN Championship Edition DX+	key down	3202560	Up
PAC-MAN Championship Edition DX+	key up	3202747	Up
PAC-MAN Championship Edition DX+	key up	3203714	Right
PAC-MAN Championship Edition DX+	key down	3204010	Up
PAC-MAN Championship Edition DX+	key up	3204166	Up
PAC-MAN Championship Edition DX+	key down	3204198	Right
PAC-MAN Championship Edition DX+	key up	3204790	Right
